gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),TenureBins,CommunicationType,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,TotalInternetServices,Churn
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.4752402512180651,0.8674532575949648,0,1,1,1,1,0,1,1,1,1,1,1,5,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-1.4771762652348037,-0.6995006508336339,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.4986089893187626,-1.8930654164431955,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.3071743601423351,0.21165606346362628,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-0.8212076591351676,-0.42223853313099924,0,0,0,0,0,0,0,1,0,1,0,1,2,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,-1.331815736993886,-0.013623077661047027,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,1.4261266333843194,1.629445405962064,0,1,1,1,1,1,1,1,0,1,1,1,5,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.5218780877722786,-0.30725148537053254,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.6811903991159887,1.0611344325744045,0,1,1,1,1,1,1,0,0,0,0,1,2,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.24779684315657902,-1.3563537840070186,0,1,1,1,1,1,0,0,0,0,0,0,1,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.15954307351146765,0.2129431108316128,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.19555452800160608,-0.29932435703586935,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1.5132291090574141,1.6250033569715678,0,0,0,1,1,1,1,1,0,1,1,1,5,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.3483909581825448,-0.005425186961673814,0,1,0,1,0,1,1,0,1,1,1,0,5,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.8180704585770586,0.1646734720146038,0,1,1,1,1,0,0,0,1,0,1,1,2,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.8100319801030564,0.2504271074364692,0,0,0,1,1,1,0,0,0,1,0,1,2,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.8791099249624597,0.9251310781532487,0,1,1,1,1,1,0,1,1,0,0,1,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8502081065051192,-0.7314372395102013,0,1,1,1,0,1,0,1,0,0,1,1,3,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.3356870888893257,1.5415907933112543,1,1,0,1,1,0,1,0,1,1,1,1,4,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.538019020807779,-0.3828946779536093,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.491459864715862,-1.3771282661386928,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.1734010951205764,0.8723625183092605,0,0,0,1,0,1,0,1,0,1,1,1,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.35222633723783675,-0.9118885094578111,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-1.1637602438343926,-0.7266914774918144,0,0,0,0,0,0,0,0,1,0,0,1,1,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.4596679084041551,-1.640648362264058,0,1,0,0,0,0,0,1,0,1,1,1,3,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.7005441509024968,0.8663569516724208,1,0,0,1,0,1,1,0,1,0,0,1,3,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,-0.5435981492846317,0.6944542554552364,0,1,0,0,0,1,0,1,1,0,1,0,4,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.9672938313966686,1.2344707625056646,1,1,0,1,1,0,1,1,0,0,1,0,3,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.18573729886441434,1.1674076903662864,0,1,1,1,1,1,1,1,1,0,0,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.20046200323916544,-1.5313880932703716,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,-1.2983854557075405,0.24740278530890433,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.2266224565899038,-1.0897212861758026,0,0,0,1,0,1,1,0,1,0,1,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.1207699602094343,1.2688479313117693,1,0,0,1,1,1,0,0,0,1,1,1,3,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.9464674629763642,1.2242273935760961,0,1,0,1,1,0,0,1,1,1,0,0,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.1542698194668524,0.20568883910386065,0,0,0,1,1,0,0,0,1,1,1,1,3,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.525997733078378,0.4829683132471773,1,1,0,1,0,0,0,0,0,0,1,1,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-0.45296662683034783,-1.0435356952207688,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.5308574836147762,1.1920840033559343,1,0,0,1,1,0,1,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.5583837081419178,0.4073081002356729,0,0,0,1,1,0,0,1,0,0,0,1,1,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.480745349064893,-1.4700481660629516,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.48547410762284293,1.0748260833506853,0,1,1,1,0,1,1,0,1,1,1,1,5,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.5398140838807632,-1.115284582290392,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.520086261169393,-1.318531817632818,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,-1.4986089893187626,-0.4654812127649895,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.7360005707999333,-0.5256743386092092,0,0,0,1,1,0,0,0,0,0,1,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.473608382149955,-0.1233808320267232,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.2737053581527427,0.2187378349623706,1,0,0,1,1,0,1,0,1,1,1,1,4,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-0.8502070008961488,-0.5427692919108817,0,0,0,0,0,0,1,0,0,0,1,1,2,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.787515519781539,1.3027466733382653,0,1,0,1,1,0,1,0,0,1,0,1,2,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.652141193592083,-0.6309515694328374,1,1,0,1,0,0,1,0,0,0,1,1,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5065521402722104,-0.6553074128769378,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.1271528709239793,-0.031630471390504636,0,0,0,1,1,0,0,0,1,1,1,1,3,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.182963617908576,-0.13351406880966496,0,0,0,1,1,0,0,1,0,1,1,1,3,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.530842035006601,-1.9040266700454236,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.2793805336190545,-0.9838799172408733,0,0,0,1,0,1,0,0,1,0,0,1,2,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.5075523606506518,-1.0022552832011435,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.8951575426987286,-0.3150974551916672,0,1,0,1,1,1,1,1,0,0,0,0,3,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.8277144797044113,0.5309475718170904,0,0,0,1,0,0,1,0,1,1,0,0,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.6109688754396055,-1.6695645737618172,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.501689087842338,-1.488373702975338,0,0,0,1,1,0,0,1,0,0,0,1,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,-0.2727281338584179,-0.16332102378053923,0,1,1,1,0,0,0,0,0,1,0,0,1,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.15790520829970697,-1.2502401914429258,0,1,0,1,0,0,0,1,0,1,1,0,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.6311472221387907,0.5129382096401848,0,1,1,1,1,0,1,0,1,0,0,1,2,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0496131271527704,1.0113049493000323,0,0,1,1,1,1,1,0,1,0,0,0,3,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.9961131057613158,0.8244016341074667,0,1,1,1,1,0,0,1,1,1,0,1,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,-0.07557613090344648,0.6273888125425934,0,1,1,1,0,0,1,1,1,0,0,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.5116468374323175,1.3423858159569828,0,0,0,1,1,0,1,1,1,1,1,0,5,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.505763063019793,-1.767987052304911,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.11529039598457747,0.6144236617884078,0,0,0,1,0,1,1,0,1,0,1,1,4,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.3230097042595301,0.07913497455311412,0,1,1,1,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.9304400200586123,1.2081725615165435,0,1,1,1,0,0,1,0,0,1,1,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.8100319801030564,0.4423279636903712,0,1,1,1,1,0,0,1,0,0,1,1,2,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1.517975613562831,1.6617652106350282,0,0,0,1,1,1,1,1,1,1,1,0,6,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.2196008551452964,0.8055825278265077,0,0,0,1,1,0,1,1,0,1,1,1,4,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.8919485278958789,-0.032024378255193685,0,1,1,1,1,0,0,0,1,1,0,1,2,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.8019918653553506,-0.8147657029397705,1,0,0,1,1,0,0,1,0,0,1,1,2,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,-0.11852992307059966,0.6461252774098137,0,1,0,1,1,1,0,0,1,0,0,1,2,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.3177290518992806,-1.4964452733460154,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.04303752204129173,-0.5822051529323059,0,1,0,1,0,1,0,0,1,0,1,0,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0137151084110478,-1.4223283685665058,0,0,0,1,1,0,0,0,0,1,1,1,2,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.5075523606506518,-0.02599235089902359,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.8742943969337779,-0.1298026283822103,0,0,0,1,0,0,0,0,0,1,1,1,2,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,-0.33266220538533825,0.4246588680719618,0,1,1,1,0,0,1,0,1,0,0,1,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.34082745704369954,0.8515427420508294,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.9865088945102769,1.1516997489130552,0,1,0,1,1,0,1,1,0,1,0,0,3,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.553527660490602,1.1921140783878628,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.8084240882113994,1.3729358904586442,0,1,1,1,1,1,1,1,1,1,1,1,6,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,-0.4982376861989987,0.0733991980107549,0,1,0,1,0,0,0,0,1,0,0,1,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,-1.5254627012971629,-0.08546056262992498,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.2959648813960587,1.446737828055528,0,1,0,1,0,1,0,1,1,1,1,1,5,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.18082754151475303,-1.5343183853152431,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.822892762272682,-0.5728990643182746,0,0,0,1,0,0,0,0,0,1,1,1,2,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.7118292987862194,0.22426008240946252,0,1,0,1,0,0,0,0,1,1,0,1,2,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.3212492405473348,0.21032300552927422,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-0.9752640942622498,-0.18402609410681411,0,1,1,0,0,1,1,0,0,0,0,1,2,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.147890874439329,1.5393602398544248,1,0,0,1,1,1,1,0,1,1,0,1,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.329333843055409,0.8433252601321974,0,0,1,1,0,1,1,1,0,1,1,1,5,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.9752640942622498,-1.4058718209535568,0,1,0,0,0,0,0,0,0,0,1,1,1,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.3131283048498944,-0.31084370687414636,0,0,1,1,1,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.202082466229256,-0.38256568795870266,1,0,0,1,1,0,0,1,0,1,1,0,3,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,-1.3529757886792,-0.3494090358366336,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5389556096855751,-1.035991481863047,0,1,1,1,0,0,0,0,0,1,0,1,1,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8341425261130828,-1.0261986419952325,0,0,0,1,0,0,0,1,1,1,0,1,3,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,-0.10200143989409441,0.7544441859736507,0,0,0,1,0,0,0,1,0,0,1,1,2,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.1863978372885386,-1.30405481919429,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.1494856977934478,1.1416346686430596,0,1,1,1,0,1,0,1,0,1,1,1,4,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-0.2743910729064263,-0.8249420233101478,0,1,1,1,0,1,1,0,0,0,0,0,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.3468031653832702,-0.8707097825051319,1,1,0,1,1,0,1,1,0,1,1,1,4,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,-0.6059088595004414,0.462232601213986,0,1,1,0,0,0,0,1,1,0,1,0,3,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.67516668838227,-1.6823957238299425,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.5292376397732267,1.1424554333845525,0,0,0,1,0,0,1,1,1,1,1,1,5,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.1606478366102084,0.3372771988204998,0,1,1,1,0,0,1,1,0,1,1,1,4,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-0.6362868653469201,-1.6745824885135165,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.9672938313966686,1.126703976879838,1,0,0,1,0,0,0,1,0,1,1,1,3,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.15626725726890772,0.3166818835535557,0,0,0,1,1,0,1,1,0,1,0,1,3,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.1398830123794809,0.9251798480824484,1,1,0,1,1,1,1,1,1,0,0,1,4,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.15790520829970697,0.46847466186952996,0,1,0,1,1,0,1,0,1,1,0,1,3,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,-0.6785509655534394,0.5727843584013895,1,0,0,0,0,0,1,0,1,1,0,1,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-0.6565629999921622,-0.028204491577744115,0,0,1,0,0,0,0,0,0,1,1,1,2,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,-1.55238877015001,-0.7990012136822531,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.19882626238518128,0.609987467586096,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-0.2926904995895932,-0.7123229849615311,0,0,1,1,0,0,0,0,0,1,0,0,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.35267191004422477,-1.621211940404762,0,1,0,1,0,1,1,0,0,0,0,1,2,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.6222822217187374,1.6465641247186529,0,0,1,1,1,1,1,1,1,1,1,1,6,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,-1.5021854043921399,-0.16016587020377207,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.6940939952799688,-0.37340433473763013,0,0,0,1,1,0,0,0,0,1,0,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.4372212415711996,1.587945131457491,0,1,1,1,1,0,1,1,1,1,1,1,5,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.2546170705158592,1.0193727877451888,1,1,0,1,1,0,1,1,0,1,1,1,4,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0904382851198113,1.4845696506781967,0,1,0,1,1,0,0,1,0,1,1,1,3,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,-1.5218780877722786,-0.35071615167758374,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.6472974769588614,1.3491240665831998,0,1,0,1,1,1,1,0,0,0,0,1,2,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.2784761734324908,0.7553208421060116,0,1,0,1,0,1,0,1,1,1,1,1,5,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.8196779583471182,1.119067096261986,0,0,0,1,1,0,0,1,0,0,1,0,2,0
